id,suscriptor_id,es_plantilla,codigo,nombre,tipo,naturaleza,nivel,categoria_nivel,ruta,ruta_codigo,padre_id,registra_tercero,requiere_centro_costo,requiere_presupuesto,niif_categoria_id,puc_categoria_id,activo,fecha_creacion,fecha_actualizacion
,,1,13050501,Nacionales,activo,D,5,auxiliar,,,130505,1,0,0,,,1,,
,,1,130510,DEL EXTERIOR,activo,D,4,subcuenta,,,1305,0,0,0,,,1,,
,,1,13051001,Del exterior,activo,D,5,auxiliar,,,130510,1,0,0,,,1,,
,,1,130515,DEUDORES DEL SISTEMA,activo,D,4,subcuenta,,,1305,0,0,0,,,1,,
,,1,13051501,Deudores del sistema,activo,D,5,auxiliar,,,130515,1,0,0,,,1,,
,,1,1310,CUENTAS CORRIENTES COMERCIALES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,131005,CASA MATRIZ,activo,D,4,subcuenta,,,1310,0,0,0,,,1,,
,,1,13100501,Casa matriz,activo,D,5,auxiliar,,,131005,1,0,0,,,1,,
,,1,131010,COMPAnhIAS VINCULADAS,activo,D,4,subcuenta,,,1310,0,0,0,,,1,,
,,1,13101001,Companhias vinculadas,activo,D,5,auxiliar,,,131010,1,0,0,,,1,,
,,1,131015,ACCIONISTAS O SOCIOS,activo,D,4,subcuenta,,,1310,0,0,0,,,1,,
,,1,13101501,Accionistas o socios,activo,D,5,auxiliar,,,131015,1,0,0,,,1,,
,,1,131020,PARTICULARES,activo,D,4,subcuenta,,,1310,0,0,0,,,1,,
,,1,13102001,Particulares,activo,D,5,auxiliar,,,131020,1,0,0,,,1,,
,,1,131095,OTRAS,activo,D,4,subcuenta,,,1310,0,0,0,,,1,,
,,1,13109501,Otras,activo,D,5,auxiliar,,,131095,1,0,0,,,1,,
,,1,1315,CUENTAS POR COBRAR A CASA MATRIZ,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,131505,VENTAS,activo,D,4,subcuenta,,,1315,0,0,0,,,1,,
,,1,13150501,Ventas,activo,D,5,auxiliar,,,131505,1,0,0,,,1,,
,,1,131510,PAGOS A NOMBRE DE CASA MATRIZ,activo,D,4,subcuenta,,,1315,0,0,0,,,1,,
,,1,13151001,Pagos a nombre de casa matriz,activo,D,5,auxiliar,,,131510,1,0,0,,,1,,
,,1,131515,VALORES RECIBIDOS POR CASA MATRIZ,activo,D,4,subcuenta,,,1315,0,0,0,,,1,,
,,1,13151501,Valores recibidos por casa matriz,activo,D,5,auxiliar,,,131515,1,0,0,,,1,,
,,1,131520,PRESTAMOS,activo,D,4,subcuenta,,,1315,0,0,0,,,1,,
,,1,13152001,Prestamos,activo,D,5,auxiliar,,,131520,1,0,0,,,1,,
,,1,1320,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,132005,FILIALES,activo,D,4,subcuenta,,,1320,0,0,0,,,1,,
,,1,13200501,Filiales,activo,D,5,auxiliar,,,132005,1,0,0,,,1,,
,,1,132010,SUBSIDIARIAS,activo,D,4,subcuenta,,,1320,0,0,0,,,1,,
,,1,13201001,Subsidiarias,activo,D,5,auxiliar,,,132010,1,0,0,,,1,,
,,1,132015,SUCURSALES,activo,D,4,subcuenta,,,1320,0,0,0,,,1,,
,,1,13201501,Sucursales,activo,D,5,auxiliar,,,132015,1,0,0,,,1,,
,,1,1323,CUENTAS POR COBRAR A DIRECTORES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,1325,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,132505,A SOCIOS,activo,D,4,subcuenta,,,1325,0,0,0,,,1,,
,,1,13250501,A socios,activo,D,5,auxiliar,,,132505,1,0,0,,,1,,
,,1,132510,A ACCIONISTAS,activo,D,4,subcuenta,,,1325,0,0,0,,,1,,
,,1,13251001,A accionistas,activo,D,5,auxiliar,,,132510,1,0,0,,,1,,
,,1,1328,APORTES POR COBRAR,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,1330,ANTICIPOS Y AVANCES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,133005,A PROVEEDORES,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13300501,A proveedores,activo,D,5,auxiliar,,,133005,1,0,0,,,1,,
,,1,133010,A CONTRATISTAS,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13301001,A contratistas,activo,D,5,auxiliar,,,133010,1,0,0,,,1,,
,,1,133015,A TRABAJADORES,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13301501,A trabajadores,activo,D,5,auxiliar,,,133015,1,0,0,,,1,,
,,1,133020,A AGENTES,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13302001,A agentes,activo,D,5,auxiliar,,,133020,1,0,0,,,1,,
,,1,133025,A CONCESIONARIOS,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13302501,A concesionarios,activo,D,5,auxiliar,,,133025,1,0,0,,,1,,
,,1,133030,DE ADJUDICACIONES,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13303001,De adjudicaciones,activo,D,5,auxiliar,,,133030,1,0,0,,,1,,
,,1,133095,OTROS,activo,D,4,subcuenta,,,1330,0,0,0,,,1,,
,,1,13309501,Otros,activo,D,5,auxiliar,,,133095,1,0,0,,,1,,
,,1,1332,CUENTAS DE OPERACION CONJUNTA,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,1335,DEPOSITOS,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,133505,PARA IMPORTACIONES,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13350501,Para importaciones,activo,D,5,auxiliar,,,133505,1,0,0,,,1,,
,,1,133510,PARA SERVICIOS,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13351001,Para servicios,activo,D,5,auxiliar,,,133510,1,0,0,,,1,,
,,1,133515,PARA CONTRATOS,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13351501,Para contratos,activo,D,5,auxiliar,,,133515,1,0,0,,,1,,
,,1,133520,PARA RESPONSABILIDADES,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13352001,Para responsabilidades,activo,D,5,auxiliar,,,133520,1,0,0,,,1,,
,,1,133525,PARA JUICIOS EJECUTIVOS,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13352501,Para juicios ejecutivos,activo,D,5,auxiliar,,,133525,1,0,0,,,1,,
,,1,133530,PARA ADQUISICION DE ACCIONES- CUOTAS O DERECHOS SOCIALES,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13353001,Para adquisicion de acciones- cuotas o derechos sociales,activo,D,5,auxiliar,,,133530,1,0,0,,,1,,
,,1,133535,EN GARANTIA,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13353501,En garantia,activo,D,5,auxiliar,,,133535,1,0,0,,,1,,
,,1,133595,OTROS,activo,D,4,subcuenta,,,1335,0,0,0,,,1,,
,,1,13359501,Otros,activo,D,5,auxiliar,,,133595,1,0,0,,,1,,
,,1,1340,PROMESAS DE COMPRA VENTA,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,134005,DE BIENES RAICES,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13400501,De bienes raices,activo,D,5,auxiliar,,,134005,1,0,0,,,1,,
,,1,134010,DE MAQUINARIA Y EQUIPO,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13401001,De maquinaria y equipo,activo,D,5,auxiliar,,,134010,1,0,0,,,1,,
,,1,134015,DE FLOTA Y EQUIPO DE TRANSPORTE,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13401501,De flota y equipo de transporte,activo,D,5,auxiliar,,,134015,1,0,0,,,1,,
,,1,134020,DE FLOTA Y EQUIPO AEREO,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13402001,De flota y equipo aereo,activo,D,5,auxiliar,,,134020,1,0,0,,,1,,
,,1,134025,DE FLOTA Y EQUIPO FERREO,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13402501,De flota y equipo ferreo,activo,D,5,auxiliar,,,134025,1,0,0,,,1,,
,,1,134030,DE FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13403001,De flota y equipo fluvial y/o maritimo,activo,D,5,auxiliar,,,134030,1,0,0,,,1,,
,,1,134035,DE SEMOVIENTES,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13403501,De semovientes,activo,D,5,auxiliar,,,134035,1,0,0,,,1,,
,,1,134095,DE OTROS BIENES,activo,D,4,subcuenta,,,1340,0,0,0,,,1,,
,,1,13409501,De otros bienes,activo,D,5,auxiliar,,,134095,1,0,0,,,1,,
,,1,1345,INGRESOS POR COBRAR,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,134505,DIVIDENDOS Y/O PARTICIPACIONES,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13450501,Dividendos y/o participaciones,activo,D,5,auxiliar,,,134505,1,0,0,,,1,,
,,1,134510,INTERESES,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13451001,Intereses,activo,D,5,auxiliar,,,134510,1,0,0,,,1,,
,,1,134515,COMISIONES,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13451501,Comisiones,activo,D,5,auxiliar,,,134515,1,0,0,,,1,,
,,1,134520,HONORARIOS,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13452001,Honorarios,activo,D,5,auxiliar,,,134520,1,0,0,,,1,,
,,1,134525,SERVICIOS,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13452501,Servicios,activo,D,5,auxiliar,,,134525,1,0,0,,,1,,
,,1,134530,ARRENDAMIENTOS,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13453001,Arrendamientos,activo,D,5,auxiliar,,,134530,1,0,0,,,1,,
,,1,134535,CERT POR COBRAR,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13453501,CERT por cobrar,activo,D,5,auxiliar,,,134535,1,0,0,,,1,,
,,1,134595,OTROS,activo,D,4,subcuenta,,,1345,0,0,0,,,1,,
,,1,13459501,Otros,activo,D,5,auxiliar,,,134595,1,0,0,,,1,,
,,1,1350,RETENCION SOBRE CONTRATOS,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,135005,DE CONSTRUCCION,activo,D,4,subcuenta,,,1350,0,0,0,,,1,,
,,1,13500501,De construccion,activo,D,5,auxiliar,,,135005,1,0,0,,,1,,
,,1,135010,DE PRESTACION DE SERVICIOS,activo,D,4,subcuenta,,,1350,0,0,0,,,1,,
,,1,13501001,De prestacion de servicios,activo,D,5,auxiliar,,,135010,1,0,0,,,1,,
,,1,135095,OTROS,activo,D,4,subcuenta,,,1350,0,0,0,,,1,,
,,1,13509501,Otros,activo,D,5,auxiliar,,,135095,1,0,0,,,1,,
,,1,1355,ANTICIPO DE IMPUESTOS Y CONTRIBUCIONES O SALDOS A FAVOR,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,135505,ANTICIPO DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13550501,Anticipo de impuestos de renta y complementarios,activo,D,5,auxiliar,,,135505,1,0,0,,,1,,
,,1,135510,ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13551001,Anticipo de impuestos de industria y comercio,activo,D,5,auxiliar,,,135510,1,0,0,,,1,,
,,1,135515,RETENCION EN LA FUENTE,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13551501,Retencion en la fuente,activo,D,5,auxiliar,,,135515,1,0,0,,,1,,
,,1,135517,IMPUESTO A LAS VENTAS RETENIDO,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13551701,Impuesto a las ventas retenido,activo,D,5,auxiliar,,,135517,1,0,0,,,1,,
,,1,135518,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13551801,Impuesto de industria y comercio retenido,activo,D,5,auxiliar,,,135518,1,0,0,,,1,,
,,1,135520,SOBRANTES EN LIQUIDACION PRIVADA DE IMPUESTOS,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13552001,Sobrantes en liquidacion privada de impuestos,activo,D,5,auxiliar,,,135520,1,0,0,,,1,,
,,1,135525,CONTRIBUCIONES,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13552501,Contribuciones,activo,D,5,auxiliar,,,135525,1,0,0,,,1,,
,,1,135530,IMPUESTOS DESCONTABLES,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13553001,Impuestos descontables,activo,D,5,auxiliar,,,135530,1,0,0,,,1,,
,,1,135595,OTROS,activo,D,4,subcuenta,,,1355,0,0,0,,,1,,
,,1,13559501,Otros,activo,D,5,auxiliar,,,135595,1,0,0,,,1,,
,,1,1360,RECLAMACIONES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,136005,A COMPAnhIAS ASEGURADORAS,activo,D,4,subcuenta,,,1360,0,0,0,,,1,,
,,1,13600501,A companhias aseguradoras,activo,D,5,auxiliar,,,136005,1,0,0,,,1,,
,,1,136010,A TRANSPORTADORES,activo,D,4,subcuenta,,,1360,0,0,0,,,1,,
,,1,13601001,A transportadores,activo,D,5,auxiliar,,,136010,1,0,0,,,1,,
,,1,136015,POR TIQUETES AEREOS,activo,D,4,subcuenta,,,1360,0,0,0,,,1,,
,,1,13601501,Por tiquetes aereos,activo,D,5,auxiliar,,,136015,1,0,0,,,1,,
,,1,136095,OTRAS,activo,D,4,subcuenta,,,1360,0,0,0,,,1,,
,,1,13609501,Otras,activo,D,5,auxiliar,,,136095,1,0,0,,,1,,
,,1,1365,CUENTAS POR COBRAR A TRABAJADORES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,136505,VIVIENDA,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13650501,Vivienda,activo,D,5,auxiliar,,,136505,1,0,0,,,1,,
,,1,136510,VEHICULOS,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13651001,Vehiculos,activo,D,5,auxiliar,,,136510,1,0,0,,,1,,
,,1,136515,EDUCACION,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13651501,Educacion,activo,D,5,auxiliar,,,136515,1,0,0,,,1,,
,,1,136520,MEDICOS- ODONTOLOGICOS Y SIMILARES,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13652001,Medicos- odontologicos y similares,activo,D,5,auxiliar,,,136520,1,0,0,,,1,,
,,1,136525,CALAMIDAD DOMESTICA,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13652501,Calamidad domestica,activo,D,5,auxiliar,,,136525,1,0,0,,,1,,
,,1,136530,RESPONSABILIDADES,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13653001,Responsabilidades,activo,D,5,auxiliar,,,136530,1,0,0,,,1,,
,,1,136595,OTROS,activo,D,4,subcuenta,,,1365,0,0,0,,,1,,
,,1,13659501,Otros,activo,D,5,auxiliar,,,136595,1,0,0,,,1,,
,,1,1370,PRESTAMOS A PARTICULARES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,137005,CON GARANTIA REAL,activo,D,4,subcuenta,,,1370,0,0,0,,,1,,
,,1,13700501,Con garantia real,activo,D,5,auxiliar,,,137005,1,0,0,,,1,,
,,1,137010,CON GARANTIA PERSONAL,activo,D,4,subcuenta,,,1370,0,0,0,,,1,,
,,1,13701001,Con garantia personal,activo,D,5,auxiliar,,,137010,1,0,0,,,1,,
,,1,1380,DEUDORES VARIOS,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,138005,DEPOSITARIOS,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13800501,Depositarios,activo,D,5,auxiliar,,,138005,1,0,0,,,1,,
,,1,138010,COMISIONISTAS DE BOLSAS,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13801001,Comisionistas de bolsas,activo,D,5,auxiliar,,,138010,1,0,0,,,1,,
,,1,138015,FONDO DE INVERSION,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13801501,Fondo de inversion,activo,D,5,auxiliar,,,138015,1,0,0,,,1,,
,,1,138020,CUENTAS POR COBRAR DE TERCEROS,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13802001,Cuentas por cobrar de terceros,activo,D,5,auxiliar,,,138020,1,0,0,,,1,,
,,1,138025,PAGOS POR CUENTA DE TERCEROS,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13802501,Pagos por cuenta de terceros,activo,D,5,auxiliar,,,138025,1,0,0,,,1,,
,,1,138030,FONDOS DE INVERSION SOCIAL,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13803001,Fondos de inversion social,activo,D,5,auxiliar,,,138030,1,0,0,,,1,,
,,1,138095,OTROS,activo,D,4,subcuenta,,,1380,0,0,0,,,1,,
,,1,13809501,Otros,activo,D,5,auxiliar,,,138095,1,0,0,,,1,,
,,1,1385,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,1390,DEUDAS DE DIFICIL COBRO,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,1399,PROVISIONES,activo,D,3,cuenta,,,13,0,0,0,,,1,,
,,1,139905,CLIENTES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13990501,Clientes,activo,D,5,auxiliar,,,139905,1,0,0,,,1,,
,,1,139910,CUENTAS CORRIENTES COMERCIALES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13991001,Cuentas corrientes comerciales,activo,D,5,auxiliar,,,139910,1,0,0,,,1,,
,,1,139915,CUENTAS POR COBRAR A CASA MATRIZ,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13991501,Cuentas por cobrar a casa matriz,activo,D,5,auxiliar,,,139915,1,0,0,,,1,,
,,1,139920,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13992001,Cuentas por cobrar a vinculados economicos,activo,D,5,auxiliar,,,139920,1,0,0,,,1,,
,,1,139925,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13992501,Cuentas por cobrar a socios y accionistas,activo,D,5,auxiliar,,,139925,1,0,0,,,1,,
,,1,139930,ANTICIPOS Y AVANCES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13993001,Anticipos y avances,activo,D,5,auxiliar,,,139930,1,0,0,,,1,,
,,1,139932,CUENTAS DE OPERACION CONJUNTA,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13993201,Cuentas de operacion conjunta,activo,D,5,auxiliar,,,139932,1,0,0,,,1,,
,,1,139935,DEPOSITOS,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13993501,Depositos,activo,D,5,auxiliar,,,139935,1,0,0,,,1,,
,,1,139940,PROMESAS DE COMPRAVENTA,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13994001,Promesas de compraventa,activo,D,5,auxiliar,,,139940,1,0,0,,,1,,
,,1,139945,INGRESOS POR COBRAR,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13994501,Ingresos por cobrar,activo,D,5,auxiliar,,,139945,1,0,0,,,1,,
,,1,139950,RETENCION SOBRE CONTRATOS,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13995001,Retencion sobre contratos,activo,D,5,auxiliar,,,139950,1,0,0,,,1,,
,,1,139955,RECLAMACIONES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13995501,Reclamaciones,activo,D,5,auxiliar,,,139955,1,0,0,,,1,,
,,1,139960,CUENTAS POR COBRAR A TRABAJADORES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13996001,Cuentas por cobrar a trabajadores,activo,D,5,auxiliar,,,139960,1,0,0,,,1,,
,,1,139965,PRESTAMOS A PARTICULARES,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13996501,Prestamos a particulares,activo,D,5,auxiliar,,,139965,1,0,0,,,1,,
,,1,139975,DEUDORES VARIOS,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13997501,Deudores varios,activo,D,5,auxiliar,,,139975,1,0,0,,,1,,
,,1,139980,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA,activo,D,4,subcuenta,,,1399,0,0,0,,,1,,
,,1,13998001,Derechos de recompra de cartera negociada,activo,D,5,auxiliar,,,139980,1,0,0,,,1,,
,,1,14,INVENTARIOS,activo,D,2,grupo,,,1,0,0,0,,,1,,
,,1,1405,MATERIAS PRIMAS,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1410,PRODUCTOS EN PROCESO,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1415,OBRAS DE CONSTRUCCION EN CURSO,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1417,OBRAS DE URBANISMO,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1420,CONTRATOS EN EJECUCION,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1425,CULTIVOS EN DESARROLLO,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1428,PLANTACIONES AGRICOLAS,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1430,PRODUCTOS TERMINADOS,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,143005,PRODUCTOS MANUFACTURADOS,activo,D,4,subcuenta,,,1430,0,0,0,,,1,,
,,1,14300501,Productos manufacturados,activo,D,5,auxiliar,,,143005,1,0,0,,,1,,
,,1,143010,PRODUCTOS EXTRAIDOS Y/O PROCESADOS,activo,D,4,subcuenta,,,1430,0,0,0,,,1,,
,,1,14301001,Productos extraidos y/o procesados,activo,D,5,auxiliar,,,143010,1,0,0,,,1,,
,,1,143015,PRODUCTOS AGRICOLAS Y FORESTALES,activo,D,4,subcuenta,,,1430,0,0,0,,,1,,
,,1,14301501,Productos agricolas y forestales,activo,D,5,auxiliar,,,143015,1,0,0,,,1,,
,,1,143020,SUBPRODUCTOS,activo,D,4,subcuenta,,,1430,0,0,0,,,1,,
,,1,14302001,Subproductos,activo,D,5,auxiliar,,,143020,1,0,0,,,1,,
,,1,143025,PRODUCTOS DE PESCA,activo,D,4,subcuenta,,,1430,0,0,0,,,1,,
,,1,14302501,Productos de pesca,activo,D,5,auxiliar,,,143025,1,0,0,,,1,,
,,1,1435,MERCANCIAS NO FABRICADAS POR LA EMPRESA,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1440,BIENES RAICES PARA LA VENTA,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1445,SEMOVIENTES,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1450,TERRENOS,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,145005,POR URBANIZAR,activo,D,4,subcuenta,,,1450,0,0,0,,,1,,
,,1,14500501,Por urbanizar,activo,D,5,auxiliar,,,145005,1,0,0,,,1,,
,,1,145010,URBANIZADOS POR CONSTRUIR,activo,D,4,subcuenta,,,1450,0,0,0,,,1,,
,,1,14501001,Urbanizados por construir,activo,D,5,auxiliar,,,145010,1,0,0,,,1,,
,,1,1455,MATERIALES- REPUESTOS Y ACCESORIOS,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1460,ENVASES Y EMPAQUES,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1465,INVENTARIOS EN TRANSITO,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,1499,PROVISIONES,activo,D,3,cuenta,,,14,0,0,0,,,1,,
,,1,149905,PARA OBSOLESCENCIA,activo,D,4,subcuenta,,,1499,0,0,0,,,1,,
,,1,14990501,Para obsolescencia,activo,D,5,auxiliar,,,149905,1,0,0,,,1,,
,,1,149910,PARA DIFERENCIA DE INVENTARIO FISICO,activo,D,4,subcuenta,,,1499,0,0,0,,,1,,
,,1,14991001,Para diferencia de inventario fisico,activo,D,5,auxiliar,,,149910,1,0,0,,,1,,
,,1,149915,PARA PERDIDAS DE INVENTARIOS,activo,D,4,subcuenta,,,1499,0,0,0,,,1,,
,,1,14991501,Para perdidas de inventarios,activo,D,5,auxiliar,,,149915,1,0,0,,,1,,
,,1,149920,LIFO,activo,D,4,subcuenta,,,1499,0,0,0,,,1,,
,,1,14992001,Lifo,activo,D,5,auxiliar,,,149920,1,0,0,,,1,,
,,1,15,PROPIEDADES- PLANTA Y EQUIPO,activo,D,2,grupo,,,1,0,0,0,,,1,,
,,1,1504,TERRENOS,activo,D,3,cuenta,,,15,0,0,0,,,1,,
,,1,150405,URBANOS,activo,D,4,subcuenta,,,1504,0,0,0,,,1,,
,,1,15040501,Urbanos,activo,D,5,auxiliar,,,150405,1,0,0,,,1,,
,,1,150410,RURALES,activo,D,4,subcuenta,,,1504,0,0,0,,,1,,
,,1,15041001,Rurales,activo,D,5,auxiliar,,,150410,1,0,0,,,1,,
,,1,1506,MATERIALES PROYECTOS PETROLEROS,activo,D,3,cuenta,,,15,0,0,0,,,1,,
,,1,150605,TUBERIAS Y EQUIPO,activo,D,4,subcuenta,,,1506,0,0,0,,,1,,
,,1,15060501,Tuberias y equipo,activo,D,5,auxiliar,,,150605,1,0,0,,,1,,
,,1,150610,COSTOS DE IMPORTACION MATERIALES,activo,D,4,subcuenta,,,1506,0,0,0,,,1,,
,,1,15061001,Costos de importacion materiales,activo,D,5,auxiliar,,,150610,1,0,0,,,1,,
,,1,150615,PROYECTOS DE CONSTRUCCION,activo,D,4,subcuenta,,,1506,0,0,0,,,1,,
,,1,15061501,Proyectos de construccion,activo,D,5,auxiliar,,,150615,1,0,0,,,1,,
,,1,1508,CONSTRUCCIONES EN CURSO,activo,D,3,cuenta,,,15,0,0,0,,,1,,
,,1,150805,CONSTRUCCIONES Y EDIFICACIONES,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
,,1,15080501,Construcciones y edificaciones,activo,D,5,auxiliar,,,150805,1,0,0,,,1,,
,,1,150810,ACUEDUCTOS- PLANTAS Y REDES,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
,,1,15081001,Acueductos- plantas y redes,activo,D,5,auxiliar,,,150810,1,0,0,,,1,,
,,1,150815,VIAS DE COMUNICACION,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
,,1,15081501,Vias de comunicacion,activo,D,5,auxiliar,,,150815,1,0,0,,,1,,
,,1,150820,POZOS ARTESIANOS,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
,,1,15082001,Pozos artesianos,activo,D,5,auxiliar,,,150820,1,0,0,,,1,,
,,1,150825,PROYECTOS DE EXPLORACION,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
,,1,15082501,Proyectos de exploracion,activo,D,5,auxiliar,,,150825,1,0,0,,,1,,
,,1,150830,PROYECTOS DE DESARROLLO,activo,D,4,subcuenta,,,1508,0,0,0,,,1,,
